"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPS139",2.81673857776862e-17,0.518786681192051,0.992,0.962,9.4467778421204e-13,"stromal_1_patient8","RPS13"
"ABCA103",3.08664556511425e-17,0.601697624281962,0.339,0.106,1.03519918962802e-12,"stromal_1_patient8","ABCA10"
"C12orf577",3.11572234273763e-17,0.672659066867505,0.934,0.693,1.04495095930735e-12,"stromal_1_patient8","C12orf57"
"SPTBN17",4.45266185828644e-17,0.765876622720971,0.793,0.519,1.49333373403211e-12,"stromal_1_patient8","SPTBN1"
"CSRNP14",4.89546893892027e-17,0.730612814407542,0.413,0.152,1.64184237273508e-12,"stromal_1_patient8","CSRNP1"
"RPS910",7.44361928402409e-17,0.447657941656999,1,0.977,2.496441035476e-12,"stromal_1_patient8","RPS9"
"RPL35A9",7.83138657574368e-17,0.501385613760257,1,0.978,2.62649042977291e-12,"stromal_1_patient8","RPL35A"
"TSC22D15",8.85667459475029e-17,0.781843718668856,0.793,0.544,2.97035152558735e-12,"stromal_1_patient8","TSC22D1"
"GNG118",8.99617317656692e-17,0.848051925370034,0.694,0.389,3.01713655995701e-12,"stromal_1_patient8","GNG11"
"RPL18A11",1.16454195491001e-16,0.501604198517985,1,0.984,3.90564080837718e-12,"stromal_1_patient8","RPL18A"
"TGFBR37",1.63746267475744e-16,0.589502586749189,0.488,0.191,5.4917223186015e-12,"stromal_1_patient8","TGFBR3"
"ABCA86",1.7020559542005e-16,0.770898775448212,0.421,0.156,5.70835525919763e-12,"stromal_1_patient8","ABCA8"
"CKB4",1.7114074847679e-16,0.689123363502994,0.76,0.438,5.73971842241459e-12,"stromal_1_patient8","CKB"
"LGI43",1.71365334510964e-16,0.489401761569608,0.322,0.094,5.74725058882871e-12,"stromal_1_patient8","LGI4"
"SOX183",2.25666175847911e-16,0.571560018786927,0.397,0.143,7.56839220558723e-12,"stromal_1_patient8","SOX18"
"JUND4",2.82235139423203e-16,0.78083951838232,0.851,0.707,9.4656021059754e-12,"stromal_1_patient8","JUND"
"SRPX1",3.67604108144925e-16,0.56599754200699,0.331,0.106,1.23287065789645e-11,"stromal_1_patient8","SRPX"
"TOMM79",5.74243953141657e-16,0.634755945084893,0.942,0.843,1.92589937004649e-11,"stromal_1_patient8","TOMM7"
"MRGPRF3",6.48804236739713e-16,0.74011845393625,0.562,0.259,2.17595964917765e-11,"stromal_1_patient8","MRGPRF"
"AQP14",7.07521638355067e-16,1.09255740441495,0.562,0.295,2.37288607071522e-11,"stromal_1_patient8","AQP1"
"CEBPD6",8.89030227276029e-16,0.811077881839742,0.76,0.532,2.98162957623835e-11,"stromal_1_patient8","CEBPD"
"INMT6",8.9206475225596e-16,0.527297236934013,0.421,0.153,2.99180676611604e-11,"stromal_1_patient8","INMT"
"AHNAK5",1.08207438426882e-15,0.704249242869166,0.934,0.82,3.62906106996077e-11,"stromal_1_patient8","AHNAK"
"NFKBIZ4",1.39628411709026e-15,0.569232976250841,0.388,0.143,4.68285767189732e-11,"stromal_1_patient8","NFKBIZ"
"RPL3114",2.59844324337748e-15,0.452628294019123,1,0.98,8.7146589496394e-11,"stromal_1_patient8","RPL31"
"GIMAP7",3.91098675028173e-15,0.630836416043879,0.314,0.104,1.31166673630949e-10,"stromal_1_patient8","GIMAP7"
"RPS129",5.23786857866431e-15,0.39066267659994,1,0.992,1.75667636391244e-10,"stromal_1_patient8","RPS12"
"SELENOM7",5.86672366350539e-15,0.644290707479065,0.893,0.666,1.96758178226644e-10,"stromal_1_patient8","SELENOM"
"RPL277",6.62108478348531e-15,0.433095304231677,0.992,0.968,2.2205794146853e-10,"stromal_1_patient8","RPL27"
"HLA-E5",1.06933905504483e-14,0.576681420771478,0.95,0.883,3.58634932280934e-10,"stromal_1_patient8","HLA-E"
"PGM54",1.58972071848844e-14,0.493980027893924,0.463,0.183,5.33160534566654e-10,"stromal_1_patient8","PGM5"
"RPSA11",2.88661548677985e-14,0.473013098979097,0.992,0.961,9.68113101956228e-10,"stromal_1_patient8","RPSA"
"RPS220",3.23725711369411e-14,0.359882486151788,1,0.988,1.08571129079073e-09,"stromal_1_patient8","RPS2"
"AES7",6.03899875329483e-14,0.630976030206232,0.901,0.73,2.02535940188002e-09,"stromal_1_patient8","AES"
"RPL397",6.3285296147623e-14,0.356196212108291,1,0.988,2.12246226219898e-09,"stromal_1_patient8","RPL39"
"VWF6",6.69094632982864e-14,0.956576083020911,0.636,0.391,2.24400958009793e-09,"stromal_1_patient8","VWF"
"GATA23",6.92886406946814e-14,0.523194022581263,0.314,0.105,2.32380243161823e-09,"stromal_1_patient8","GATA2"
"ZNF7035",6.96890137204191e-14,0.58665158072461,0.537,0.266,2.33723014215542e-09,"stromal_1_patient8","ZNF703"
"RPS79",7.90908100666707e-14,0.400278010080008,0.992,0.95,2.652547588016e-09,"stromal_1_patient8","RPS7"
"PBX13",8.52666597534626e-14,0.639952841316587,0.645,0.355,2.85967323481163e-09,"stromal_1_patient8","PBX1"
"HES43",9.16276825198618e-14,0.524075915581073,0.438,0.18,3.07300921635112e-09,"stromal_1_patient8","HES4"
"RPL2310",1.04714859476217e-13,0.441969958837496,0.983,0.974,3.51192695711336e-09,"stromal_1_patient8","RPL23"
"VAMP55",1.06050311820966e-13,0.707667099036808,0.645,0.404,3.55671535785156e-09,"stromal_1_patient8","VAMP5"
"RPL7A11",1.50017587710148e-13,0.40198442720411,1,0.98,5.03128985662294e-09,"stromal_1_patient8","RPL7A"
"NR2F210",2.35146387044477e-13,0.677213981688805,0.736,0.438,7.88633952869767e-09,"stromal_1_patient8","NR2F2"
"HAND2-AS12",3.74694367511759e-13,0.337753321081271,0.256,0.075,1.25664996976094e-08,"stromal_1_patient8","HAND2-AS1"
"LEPR5",5.59319691444605e-13,0.571383707572757,0.347,0.133,1.87584638116692e-08,"stromal_1_patient8","LEPR"
"RPL10A10",5.73178891993246e-13,0.468268721639174,0.983,0.954,1.92232736796695e-08,"stromal_1_patient8","RPL10A"
"ID13",6.28367758063797e-13,0.680729437247916,0.512,0.256,2.10741978699436e-08,"stromal_1_patient8","ID1"
"DPT6",6.7117424872176e-13,0.559286848580357,0.554,0.268,2.25098419536304e-08,"stromal_1_patient8","DPT"
"RPL1510",8.41496141071789e-13,0.373995626220644,1,0.98,2.82220975792657e-08,"stromal_1_patient8","RPL15"
"EIF3G6",9.3552546186617e-13,0.586425343925562,0.826,0.616,3.13756529400676e-08,"stromal_1_patient8","EIF3G"
"PTMS7",1.09318328864676e-12,0.588119217568079,0.893,0.745,3.66631811346349e-08,"stromal_1_patient8","PTMS"
"GSN3",1.27253235229913e-12,0.578783428975418,0.909,0.839,4.26781900314082e-08,"stromal_1_patient8","GSN"
"SNHG197",1.41363120670656e-12,0.650593923483117,0.562,0.292,4.74103634105246e-08,"stromal_1_patient8","SNHG19"
"ADAM334",1.46698618430871e-12,0.564257413789591,0.488,0.227,4.91997826493454e-08,"stromal_1_patient8","ADAM33"
"IFITM35",1.92487079721178e-12,0.453806145819713,0.959,0.945,6.45563167968886e-08,"stromal_1_patient8","IFITM3"
"CLDN55",1.95195957274493e-12,0.513539875676079,0.446,0.193,6.54648201507194e-08,"stromal_1_patient8","CLDN5"
"MT-CYB6",2.62054662117555e-12,0.485037644138554,1,0.999,8.78878925809855e-08,"stromal_1_patient8","MT-CYB"
"RHOB4",2.63066769427147e-12,0.613903649280555,0.694,0.422,8.82273331304767e-08,"stromal_1_patient8","RHOB"
"RPL3611",2.66174392622247e-12,0.394550842563451,1,0.987,8.92695677976493e-08,"stromal_1_patient8","RPL36"
"PTMA4",2.66667057030379e-12,0.464775589117332,0.992,0.949,8.94347975868484e-08,"stromal_1_patient8","PTMA"
"RPS1011",2.81901869729382e-12,0.439989400226342,0.975,0.953,9.45442490698403e-08,"stromal_1_patient8","RPS10"
"CYP1B15",2.87884335517754e-12,0.606522712711975,0.554,0.287,9.65506484459443e-08,"stromal_1_patient8","CYP1B1"
"IFITM28",3.13722496662136e-12,0.517209433262191,0.876,0.76,1.05216250930547e-07,"stromal_1_patient8","IFITM2"
"SELENOW7",3.67793129507209e-12,0.537258348819144,0.893,0.727,1.23350459774128e-07,"stromal_1_patient8","SELENOW"
"MT-ND4L5",3.69086578916005e-12,0.601241372268925,0.851,0.611,1.2378425683685e-07,"stromal_1_patient8","MT-ND4L"
"RPS89",3.89993024962327e-12,0.328379026405623,1,0.986,1.30795860711865e-07,"stromal_1_patient8","RPS8"
"EFEMP110",4.05072388569714e-12,0.652129656177902,0.661,0.402,1.35853177678511e-07,"stromal_1_patient8","EFEMP1"
"C2orf403",4.78674777315499e-12,0.71431820730608,0.256,0.085,1.60537946816072e-07,"stromal_1_patient8","C2orf40"
"PSD6",4.8885014362577e-12,0.485702043912292,0.438,0.193,1.63950561169211e-07,"stromal_1_patient8","PSD"
"ITGA73",5.25215545120807e-12,0.488912973659767,0.372,0.15,1.76146789522616e-07,"stromal_1_patient8","ITGA7"
"NFIA6",6.02464682131062e-12,0.57084205255354,0.521,0.26,2.02054605093115e-07,"stromal_1_patient8","NFIA"
"SYNPO26",6.97089011273695e-12,0.535022320494645,0.587,0.303,2.33789712600972e-07,"stromal_1_patient8","SYNPO2"
"SPRY14",7.75856379306161e-12,0.621128962401173,0.512,0.272,2.602067124917e-07,"stromal_1_patient8","SPRY1"
"DUSP2",8.4258736538298e-12,0.52512543393453,0.281,0.1,2.82586950602144e-07,"stromal_1_patient8","DUSP2"
"RACK111",1.60990135687552e-11,0.384040821939178,0.992,0.969,5.39928717068912e-07,"stromal_1_patient8","RACK1"
"CDC42EP44",2.10043399125829e-11,0.617853655775368,0.488,0.253,7.04443551988204e-07,"stromal_1_patient8","CDC42EP4"
"CAVIN18",2.76847019781928e-11,0.564482784301953,0.843,0.633,9.28489534944631e-07,"stromal_1_patient8","CAVIN1"
"ZFP36L27",3.00022657139413e-11,0.582257037319635,0.851,0.715,1.00621598751416e-06,"stromal_1_patient8","ZFP36L2"
"SMTN4",3.50655945124802e-11,0.55780819505029,0.554,0.304,1.17602990875956e-06,"stromal_1_patient8","SMTN"
"LAMA44",3.95925164220476e-11,0.576037990590876,0.579,0.33,1.32785381576263e-06,"stromal_1_patient8","LAMA4"
"EEF1D8",4.07195221191764e-11,0.51256920548736,0.926,0.866,1.36565133283294e-06,"stromal_1_patient8","EEF1D"
"MCAM3",4.09024416340651e-11,0.432047562613045,0.488,0.233,1.37178608752328e-06,"stromal_1_patient8","MCAM"
"TGM26",4.66458884422227e-11,0.686654559967459,0.719,0.479,1.56440980657527e-06,"stromal_1_patient8","TGM2"
"RPL68",4.68777114812355e-11,0.329634621089578,0.983,0.974,1.57218468765768e-06,"stromal_1_patient8","RPL6"
"CD933",6.2349111407433e-11,0.534873995461433,0.372,0.166,2.09106449838249e-06,"stromal_1_patient8","CD93"
"NDRG26",6.97382924470993e-11,0.623965662543978,0.537,0.287,2.33888285209082e-06,"stromal_1_patient8","NDRG2"
"CRYAB4",9.89411892468581e-11,0.5408508462876,0.488,0.239,3.31828960496113e-06,"stromal_1_patient8","CRYAB"
"TFPI4",1.00898994643722e-10,0.556781256313814,0.397,0.185,3.38395048236114e-06,"stromal_1_patient8","TFPI"
"MT-ND56",1.01390889792545e-10,0.63826341368307,0.942,0.861,3.40044766186238e-06,"stromal_1_patient8","MT-ND5"
"RGS54",1.05288177215524e-10,0.683754331042124,0.446,0.226,3.53115488745426e-06,"stromal_1_patient8","RGS5"
"PFDN55",1.24375504690039e-10,0.389233416169498,0.95,0.918,4.17130567629454e-06,"stromal_1_patient8","PFDN5"
"DIO3OS6",1.29221819734115e-10,0.466968497570504,0.347,0.144,4.33384139024276e-06,"stromal_1_patient8","DIO3OS"
"WFDC27",1.3263949544927e-10,0.659305597144068,0.959,0.839,4.44846339837762e-06,"stromal_1_patient8","WFDC2"
"RPL420",1.92902900551103e-10,0.341280439770875,0.975,0.966,6.46957747868289e-06,"stromal_1_patient8","RPL4"
"SNHG86",2.57170186293164e-10,0.635825530989252,0.744,0.575,8.62497370790014e-06,"stromal_1_patient8","SNHG8"
"EPAS14",3.21422897559536e-10,0.680285501171088,0.562,0.343,1.07798811383517e-05,"stromal_1_patient8","EPAS1"
"WFS17",3.26062757589552e-10,0.556215884522928,0.512,0.275,1.09354927640384e-05,"stromal_1_patient8","WFS1"
"ETS22",3.36059426309215e-10,0.614126227963155,0.405,0.2,1.12707610395584e-05,"stromal_1_patient8","ETS2"
"APOL32",6.34024477963494e-10,0.554893125499326,0.372,0.175,2.12639129419397e-05,"stromal_1_patient8","APOL3"
"RPS207",7.78732610540152e-10,0.3105398566086,1,0.968,2.61171342922956e-05,"stromal_1_patient8","RPS20"
"ISYNA17",7.99419448560532e-10,0.569267840135469,0.579,0.347,2.68109294658231e-05,"stromal_1_patient8","ISYNA1"
"FBLN18",8.20482228275814e-10,0.361129248489951,0.926,0.706,2.75173329719142e-05,"stromal_1_patient8","FBLN1"
"NPDC18",9.8062168992994e-10,0.502956166760987,0.603,0.368,3.28880902368703e-05,"stromal_1_patient8","NPDC1"
"LDB22",1.30397580338356e-09,0.398893057749999,0.273,0.104,4.37327404938779e-05,"stromal_1_patient8","LDB2"
"GADD45B2",1.35115201217062e-09,0.559801239320051,0.521,0.305,4.53149361841784e-05,"stromal_1_patient8","GADD45B"
"RPS4X9",1.95930481609539e-09,0.313237653622908,1,0.987,6.57111649222073e-05,"stromal_1_patient8","RPS4X"
"PPP1R12B5",1.96024103785029e-09,0.399564207946968,0.43,0.205,6.57425639274229e-05,"stromal_1_patient8","PPP1R12B"
"GPX35",2.12162266124833e-09,0.560884099920104,0.785,0.616,7.11549808129464e-05,"stromal_1_patient8","GPX3"
"CDKN1C7",2.14270164275604e-09,0.51976726729377,0.554,0.318,7.1861927694752e-05,"stromal_1_patient8","CDKN1C"
"GYPC8",2.23721002463634e-09,0.549896933032013,0.678,0.472,7.50315498062535e-05,"stromal_1_patient8","GYPC"
"OSBPL51",2.57499639673316e-09,0.425265726463403,0.331,0.147,8.63602291536367e-05,"stromal_1_patient8","OSBPL5"
"RPL59",2.75628565779418e-09,0.314623436425185,0.975,0.957,9.24403083911012e-05,"stromal_1_patient8","RPL5"
"IRF2BP23",2.77832827999617e-09,0.483724606801215,0.777,0.617,9.31795738545114e-05,"stromal_1_patient8","IRF2BP2"
"S100A45",2.94348692435423e-09,0.441347108358027,0.926,0.747,9.87186644689921e-05,"stromal_1_patient8","S100A4"
"ESAM3",3.02910990630922e-09,0.436315367620686,0.298,0.123,0.000101590288037799,"stromal_1_patient8","ESAM"
"RRAD3",3.37034194707225e-09,0.308511960019678,0.298,0.116,0.000113034528220909,"stromal_1_patient8","RRAD"
"GRASP5",3.50931454515042e-09,0.553169052758276,0.364,0.175,0.000117695391215255,"stromal_1_patient8","GRASP"
"TM4SF17",3.72411670090055e-09,0.595939942776992,0.554,0.346,0.000124899425914803,"stromal_1_patient8","TM4SF1"
"TSPAN72",4.09201571429225e-09,0.337481240869842,0.289,0.117,0.000137238023025934,"stromal_1_patient8","TSPAN7"
"PODN7",4.54262814000815e-09,0.507777962149478,0.496,0.275,0.000152350662559593,"stromal_1_patient8","PODN"
"BTG14",5.49972098218557e-09,0.547739775817528,0.645,0.486,0.00018444964230054,"stromal_1_patient8","BTG1"
"MT-ND15",5.72316905424547e-09,0.326100271655632,1,0.999,0.000191943643741285,"stromal_1_patient8","MT-ND1"
"FBL5",7.15193528237538e-09,0.523188531355411,0.702,0.533,0.000239861605500305,"stromal_1_patient8","FBL"
"NR2F15",7.56975750226768e-09,0.472576193502119,0.521,0.293,0.000253874527111053,"stromal_1_patient8","NR2F1"
"GSTM56",7.95441035191957e-09,0.397081769813189,0.347,0.157,0.000266775014382679,"stromal_1_patient8","GSTM5"
"MZT2A7",1.00287293750196e-08,0.485090860592165,0.686,0.471,0.000336343525779408,"stromal_1_patient8","MZT2A"
"COX4I15",1.00623589286257e-08,0.374142375931038,0.917,0.866,0.000337471393748249,"stromal_1_patient8","COX4I1"
"MYC5",1.02969020266672e-08,0.525204002621772,0.397,0.204,0.000345337500170364,"stromal_1_patient8","MYC"
"C20orf274",1.03507202378811e-08,0.513761631358422,0.504,0.302,0.000347142455338055,"stromal_1_patient8","C20orf27"
"ADGRA26",1.27107841533915e-08,0.554821400471556,0.479,0.279,0.000426294278936445,"stromal_1_patient8","ADGRA2"
"CX3CL11",1.31152320998806e-08,0.422471313136829,0.256,0.103,0.000439858654165794,"stromal_1_patient8","CX3CL1"
"MZT2B8",1.71640343793584e-08,0.481804825605295,0.86,0.748,0.000575647385014923,"stromal_1_patient8","MZT2B"
"PPDPF5",2.19940016644394e-08,0.483243470923316,0.802,0.661,0.000737634827821969,"stromal_1_patient8","PPDPF"
"MAP3K203",2.30536666830664e-08,0.562906548444343,0.479,0.278,0.000773173873216682,"stromal_1_patient8","MAP3K20"
"EIF3F8",2.86402914633869e-08,0.496511119180454,0.818,0.643,0.000960538095099068,"stromal_1_patient8","EIF3F"
"HIC16",3.05803608996962e-08,0.623886185078875,0.455,0.265,0.00102560414385401,"stromal_1_patient8","HIC1"
"PALM6",3.17252317868292e-08,0.464631533852697,0.438,0.236,0.00106400082366668,"stromal_1_patient8","PALM"
"JAM22",3.20705923469601e-08,0.40361146666766,0.256,0.106,0.00107558352613235,"stromal_1_patient8","JAM2"
"DCN10",3.43674746002706e-08,0.377798006582251,1,0.894,0.00115261636314388,"stromal_1_patient8","DCN"
"H1FX8",4.18720001457525e-08,0.440456378281295,0.826,0.697,0.00140430314088825,"stromal_1_patient8","H1FX"
"RBPMS6",4.2140365081998e-08,0.470045634779712,0.521,0.309,0.00141330356412005,"stromal_1_patient8","RBPMS"
"MT-ND47",4.22792272368017e-08,0.29501918171038,1,1,0.00141796072306786,"stromal_1_patient8","MT-ND4"
"SNRPD28",4.73127988647561e-08,0.413425264859403,0.851,0.753,0.00158677664832619,"stromal_1_patient8","SNRPD2"
"TFPI24",7.64729375263458e-08,0.268188301973815,0.256,0.102,0.00256474937875859,"stromal_1_patient8","TFPI2"
"MXRA76",8.42624261651663e-08,0.448097945107633,0.661,0.457,0.00282599324872735,"stromal_1_patient8","MXRA7"
"HES13",9.04082622418993e-08,0.354168076515331,0.372,0.184,0.00303211229906882,"stromal_1_patient8","HES1"
"MT-ATP85",1.07236604123768e-07,0.452683820363359,0.455,0.253,0.00359650122910294,"stromal_1_patient8","MT-ATP8"
"NSA24",1.12695972687864e-07,0.589161696862156,0.603,0.427,0.00377959753200559,"stromal_1_patient8","NSA2"
"MT-ND36",1.31563310929377e-07,0.314068051426352,1,0.999,0.00441237032194944,"stromal_1_patient8","MT-ND3"
"PDLIM12",1.33368660573505e-07,0.400320237459251,0.504,0.303,0.00447291813831422,"stromal_1_patient8","PDLIM1"
"APP6",1.35900714389871e-07,0.484911373431667,0.744,0.583,0.00455783815920748,"stromal_1_patient8","APP"
"SON4",1.49681745186217e-07,0.418551447951165,0.678,0.52,0.00502002637005534,"stromal_1_patient8","SON"
"SAMD112",1.51378949488871e-07,0.444516877909237,0.281,0.128,0.00507694720795774,"stromal_1_patient8","SAMD11"
"MT-ATP64",1.55464854920716e-07,0.317097194912576,1,1,0.00521398030433096,"stromal_1_patient8","MT-ATP6"
"CCDC35",1.64566490374951e-07,0.427199900412602,0.488,0.278,0.0055192309541951,"stromal_1_patient8","CCDC3"
"FGF73",1.8939746278832e-07,0.358494078767421,0.289,0.132,0.00635201210699466,"stromal_1_patient8","FGF7"
"MAL4",1.95368004804296e-07,0.472711642368709,0.273,0.123,0.00655225214512648,"stromal_1_patient8","MAL"
"MAOB8",2.01175225439696e-07,0.328340871772023,0.38,0.189,0.00674701471079653,"stromal_1_patient8","MAOB"
"TNS28",2.11520622843038e-07,0.413955986350665,0.562,0.355,0.00709397864890982,"stromal_1_patient8","TNS2"
"INPP5A2",2.35674473154663e-07,0.352501199993267,0.298,0.138,0.00790405048066108,"stromal_1_patient8","INPP5A"
"PTGER41",2.55998710256044e-07,0.419862226849769,0.281,0.131,0.0085856847445672,"stromal_1_patient8","PTGER4"
"MEIS33",2.79280856356093e-07,0.332589416132763,0.339,0.166,0.00936652136047066,"stromal_1_patient8","MEIS3"
"PPP1R15A4",2.94517801095913e-07,0.447327837676305,0.438,0.261,0.00987753801315475,"stromal_1_patient8","PPP1R15A"
"PER14",3.18942510674386e-07,0.415241421392331,0.314,0.152,0.0106966939229976,"stromal_1_patient8","PER1"
"LTC4S6",3.41498900113675e-07,0.315770116695066,0.364,0.185,0.0114531901120124,"stromal_1_patient8","LTC4S"
"PLVAP1",4.6210060759562e-07,0.420182867941928,0.264,0.123,0.0154979301775419,"stromal_1_patient8","PLVAP"
"KANK27",4.63704330317861e-07,0.474105791375127,0.562,0.38,0.0155517158302004,"stromal_1_patient8","KANK2"
"CCNI4",4.88094391489153e-07,0.430811183404743,0.835,0.722,0.0163697097017632,"stromal_1_patient8","CCNI"
"MDK8",5.1197645394951e-07,0.520202382060585,0.926,0.83,0.0171706663125587,"stromal_1_patient8","MDK"
"PNRC17",6.29020085370716e-07,0.461005982984257,0.711,0.57,0.0210960756231631,"stromal_1_patient8","PNRC1"
"LST14",6.39013707959698e-07,0.523886771436485,0.421,0.259,0.0214312417375524,"stromal_1_patient8","LST1"
"RPL36AL7",6.65031245837273e-07,0.375295745120236,0.901,0.812,0.0223038179228905,"stromal_1_patient8","RPL36AL"
"SMOC29",6.96601199042811e-07,0.329655178022952,0.587,0.363,0.0233626110134978,"stromal_1_patient8","SMOC2"
"CD344",8.33121867765218e-07,0.463779898672009,0.355,0.19,0.0279412412011099,"stromal_1_patient8","CD34"
"SORBS36",8.92219305007382e-07,0.459821304666504,0.587,0.43,0.0299232510513376,"stromal_1_patient8","SORBS3"
"MFAP47",8.9704140891081e-07,0.430808897767996,0.736,0.544,0.0300849747720508,"stromal_1_patient8","MFAP4"
"RBMS32",9.0112533032505e-07,0.414502983959595,0.273,0.128,0.0302219413284415,"stromal_1_patient8","RBMS3"
"MYL66",9.12324105959273e-07,0.26215468173942,0.975,0.975,0.0305975258656621,"stromal_1_patient8","MYL6"
"RRAS5",1.01181970441612e-06,0.481584844201864,0.545,0.378,0.033934409246708,"stromal_1_patient8","RRAS"
"TMEM2564",1.08317967956013e-06,0.453945290583465,0.537,0.373,0.0363276800930876,"stromal_1_patient8","TMEM256"
"ABCA94",1.33280775472781e-06,0.306226178934737,0.256,0.115,0.0446997064780612,"stromal_1_patient8","ABCA9"
"PDK44",1.35523806511699e-06,0.372067031000026,0.289,0.137,0.0454519742278936,"stromal_1_patient8","PDK4"
"GIMAP1",1.61762133486087e-06,0.340066590355711,0.273,0.133,0.0542517843285637,"stromal_1_patient8","GIMAP1"
"UQCRB5",1.78108675487841e-06,0.407377836616707,0.917,0.81,0.0597340875851121,"stromal_1_patient8","UQCRB"
