"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HES2",0,0.557259361125692,0.285,0.051,0,"1","HES2"
"GSDME",0,0.555490335191625,0.324,0.072,0,"1","GSDME"
"CD300A",0,0.555374063126185,0.314,0.044,0,"1","CD300A"
"CSF3R",0,0.554750025153272,0.31,0.042,0,"1","CSF3R"
"CLEC7A",0,0.551763815832689,0.345,0.069,0,"1","CLEC7A"
"OSCAR",0,0.549679965816278,0.298,0.032,0,"1","OSCAR"
"PTAFR",0,0.548783476931827,0.339,0.067,0,"1","PTAFR"
"ACTB",0,0.546743049149086,0.998,0.994,0,"1","ACTB"
"APOBR",0,0.542507968999994,0.307,0.034,0,"1","APOBR"
"FYB1",0,0.534878303886305,0.356,0.075,0,"1","FYB1"
"RAB42",0,0.534555466001917,0.269,0.017,0,"1","RAB42"
"TLR4",0,0.530729227859995,0.363,0.09,0,"1","TLR4"
"RBP4",0,0.530137453569186,0.271,0.03,0,"1","RBP4"
"CYTH4",0,0.528377119507882,0.375,0.091,0,"1","CYTH4"
"NFAM1",0,0.525337324106586,0.314,0.042,0,"1","NFAM1"
"CD86",0,0.521194262216589,0.324,0.05,0,"1","CD86"
"CCRL2",0,0.519062920728033,0.291,0.025,0,"1","CCRL2"
"TFEC",0,0.515552178910497,0.306,0.038,0,"1","TFEC"
"ATP6V0D2",0,0.514295050220139,0.257,0.01,0,"1","ATP6V0D2"
"CCR5",0,0.500068751466882,0.292,0.039,0,"1","CCR5"
"CD300LF",0,0.496796032391339,0.29,0.028,0,"1","CD300LF"
"SLC2A5",0,0.494532272683761,0.267,0.034,0,"1","SLC2A5"
"ARHGAP30",0,0.482567574112758,0.332,0.074,0,"1","ARHGAP30"
"MARCH1",0,0.480757805978398,0.285,0.047,0,"1","MARCH1"
"EVI2A",0,0.480157139807282,0.324,0.066,0,"1","EVI2A"
"BIRC7",0,0.479287514314596,0.272,0.028,0,"1","BIRC7"
"MNDA",0,0.477859673960283,0.296,0.043,0,"1","MNDA"
"TNFSF13B",0,0.475689839228521,0.308,0.065,0,"1","TNFSF13B"
"APBB1IP",0,0.471415882379297,0.296,0.047,0,"1","APBB1IP"
"SASH3",0,0.467756460947472,0.31,0.054,0,"1","SASH3"
"NCF4",0,0.447631991215091,0.297,0.062,0,"1","NCF4"
"DOK3",0,0.446313452784512,0.29,0.045,0,"1","DOK3"
"SLC47A1",0,0.444620796740398,0.259,0.031,0,"1","SLC47A1"
"SLC31A2",0,0.442276764150935,0.278,0.042,0,"1","SLC31A2"
"DOCK2",0,0.442218942512712,0.291,0.051,0,"1","DOCK2"
"DOK2",0,0.41040132698346,0.296,0.058,0,"1","DOK2"
"TNFRSF1B",1.06929407331927e-306,0.634755145246733,0.45,0.15,3.58619846309818e-302,"1","TNFRSF1B"
"AOAH",3.26968449232613e-305,0.443122300524505,0.308,0.07,1.09658678503634e-300,"1","AOAH"
"THEMIS2",1.18939386143862e-304,0.555314537732961,0.419,0.132,3.98898913249283e-300,"1","THEMIS2"
"GLIPR1",6.22940028274653e-303,0.581157316903507,0.428,0.136,2.08921626682753e-298,"1","GLIPR1"
"PPT1",1.89922487007843e-302,0.925962935477591,0.629,0.338,6.36962036926905e-298,"1","PPT1"
"SCPEP1",4.26068316309446e-300,0.857390327798083,0.61,0.304,1.42894791923862e-295,"1","SCPEP1"
"MATK",6.47765500529402e-300,0.396496358031946,0.251,0.048,2.17247593567551e-295,"1","MATK"
"CHI3L1",2.38442985929463e-298,1.98171136992363,0.631,0.382,7.99690086210234e-294,"1","CHI3L1"
"MFSD12",4.67041496911745e-298,0.792199556276059,0.535,0.23,1.56636377234261e-293,"1","MFSD12"
"IRF5",3.13197160407266e-297,0.473417105449429,0.338,0.088,1.05040063657389e-292,"1","IRF5"
"HVCN1",1.76944163622025e-295,0.399899025374752,0.28,0.059,5.93435335955548e-291,"1","HVCN1"
"S100A4",7.02599708627029e-292,0.776594113130184,0.878,0.697,2.35637890279333e-287,"1","S100A4"
"LGALS9",6.04231459441633e-291,0.897730706511308,0.623,0.328,2.02647146867535e-286,"1","LGALS9"
"LITAF",3.62426737324281e-290,0.861338064072335,0.762,0.512,1.21550679163817e-285,"1","LITAF"
"FDX1",4.06543709312467e-288,1.00545839736636,0.487,0.209,1.36346629229215e-283,"1","FDX1"
"SPHK1",4.42974033357536e-287,0.396081299673444,0.272,0.058,1.4856463130745e-282,"1","SPHK1"
"PLXNC1",1.37311184983854e-284,0.530186152557714,0.371,0.109,4.6051425219885e-280,"1","PLXNC1"
"FABP3",1.50203480822086e-281,0.529376977891172,0.336,0.091,5.03752433981112e-277,"1","FABP3"
"MICAL1",5.47756013466764e-280,0.664387375755255,0.496,0.196,1.83706411796483e-275,"1","MICAL1"
"DMXL2",2.89203194953598e-276,0.588184706123514,0.393,0.126,9.69929675235377e-272,"1","DMXL2"
"TMEM140",5.54684279755489e-276,0.47388946105021,0.329,0.088,1.86030013744396e-271,"1","TMEM140"
"ITGAL",5.94326787274804e-276,0.395234772593538,0.299,0.072,1.99325317916224e-271,"1","ITGAL"
"CHCHD6",1.01165758983959e-273,0.678486111667415,0.454,0.173,3.392897224804e-269,"1","CHCHD6"
"TMEM176B",1.14061746150452e-273,0.799915606194851,0.732,0.459,3.82540284239386e-269,"1","TMEM176B"
"HK2",1.41178821143857e-273,0.787483962015343,0.376,0.123,4.73485530352266e-269,"1","HK2"
"ALOX5",3.83144699875359e-272,0.72263293684563,0.437,0.161,1.28499069444198e-267,"1","ALOX5"
"PLA2G15",1.00730104533177e-271,0.715347282929081,0.483,0.197,3.37828624583368e-267,"1","PLA2G15"
"TBC1D2",1.48790430963605e-270,0.563876852906084,0.387,0.125,4.99013347365738e-266,"1","TBC1D2"
"SDCBP",3.94754272965899e-270,0.836950580825154,0.792,0.572,1.32392688067303e-265,"1","SDCBP"
"VCAN",4.13593427384138e-270,0.625874977760688,0.55,0.225,1.38710963676092e-265,"1","VCAN"
"ANXA5",7.03825072946677e-270,0.868831367201684,0.799,0.606,2.36048852964857e-265,"1","ANXA5"
"ELL2",5.99944316512827e-269,0.5217982362316,0.39,0.123,2.01209324872072e-264,"1","ELL2"
"ABCA1",1.87260830765852e-266,0.739634113804491,0.581,0.281,6.28035374222515e-262,"1","ABCA1"
"ABI3",2.16786199429157e-264,0.346206971453895,0.258,0.056,7.27057555645507e-260,"1","ABI3"
"TTYH3",2.73844222865306e-264,0.753532985438775,0.549,0.256,9.18418754645665e-260,"1","TTYH3"
"NPC1",7.88946304950708e-264,0.565392572768244,0.368,0.117,2.64596811754369e-259,"1","NPC1"
"HCLS1",9.1498884956719e-264,0.60935934152092,0.47,0.18,3.06868960367844e-259,"1","HCLS1"
"GPSM3",3.48737325148139e-263,0.449072354527705,0.342,0.099,1.16959524108183e-258,"1","GPSM3"
"NCEH1",4.16345933968108e-263,0.504043127057336,0.322,0.09,1.39634099334224e-258,"1","NCEH1"
"FCGRT",1.29355436293493e-262,0.75594836049947,0.79,0.543,4.33832262241116e-258,"1","FCGRT"
"PTPN6",5.42507117999755e-260,0.620224533140895,0.483,0.198,1.81946037234758e-255,"1","PTPN6"
"DOCK8",6.86264992088204e-260,0.416358973623956,0.284,0.07,2.30159553046542e-255,"1","DOCK8"
"MARCKS",8.14407339640591e-260,0.773172358124687,0.793,0.55,2.73135933568661e-255,"1","MARCKS"
"CHST11",9.6631982190391e-260,0.513719616691694,0.351,0.106,3.24084341870133e-255,"1","CHST11"
"FNIP2",1.32660710980449e-258,0.404380010252757,0.279,0.067,4.44917492486229e-254,"1","FNIP2"
"CORO1C",2.15831053664833e-256,0.708389978021744,0.462,0.188,7.23854187781117e-252,"1","CORO1C"
"ATP6V0B",3.46532084680855e-256,0.8132779920519,0.768,0.557,1.16219930560265e-251,"1","ATP6V0B"
"LAMP1",1.31083069452046e-255,0.769860857178641,0.853,0.708,4.39626398328271e-251,"1","LAMP1"
"ATF5",9.60166690427938e-255,0.703731016267625,0.399,0.143,3.22020704635722e-250,"1","ATF5"
"RPS6KA1",2.01506537884584e-254,0.530731655560084,0.393,0.134,6.75812626757319e-250,"1","RPS6KA1"
"ANXA2",2.37525734066392e-253,0.743968531857627,0.919,0.818,7.96613806911865e-249,"1","ANXA2"
"LACTB",5.62041943067107e-253,0.432749228970767,0.307,0.083,1.88497626865847e-248,"1","LACTB"
"DNASE2",2.00809203160011e-252,0.824911787008281,0.577,0.303,6.73473905558046e-248,"1","DNASE2"
"MRC1",3.13329988319817e-251,0.471663316883611,0.349,0.104,1.050846114827e-246,"1","MRC1"
"FXYD5",4.46752079017028e-251,0.765932164708562,0.722,0.471,1.49831712260731e-246,"1","FXYD5"
"ACP2",5.94700030932068e-251,0.658919491514382,0.48,0.203,1.99450496373997e-246,"1","ACP2"
"FABP5",2.17644775155515e-250,0.982387907206031,0.601,0.328,7.29937046916565e-246,"1","FABP5"
"GRB2",1.0816850135833e-249,0.830212448546619,0.654,0.396,3.62775519855566e-245,"1","GRB2"
"ATP6V0D1",1.49811291986197e-248,0.828108253778254,0.647,0.384,5.02437111063308e-244,"1","ATP6V0D1"
"LILRB5",3.71465810862214e-248,0.400720322905406,0.25,0.055,1.24582203646969e-243,"1","LILRB5"
"SQOR",4.89417564967922e-248,0.655550725401774,0.463,0.191,1.64140862938942e-243,"1","SQOR"
"TGFB1",2.34585323772546e-246,0.520031522313822,0.393,0.134,7.86752258868365e-242,"1","TGFB1"
"TNFRSF14",3.40399605250781e-245,0.737701330463624,0.635,0.356,1.14163219609007e-240,"1","TNFRSF14"
"GNPTAB",4.91412998373927e-245,0.584441531034566,0.445,0.173,1.64810091394648e-240,"1","GNPTAB"
"RNASET2",7.63768385669894e-245,0.918142764071376,0.763,0.527,2.56152641185969e-240,"1","RNASET2"
"PLCB2",3.15542553406719e-244,0.384730476529621,0.296,0.079,1.05826661561545e-239,"1","PLCB2"
"GSTO1",4.95803911502911e-242,0.900285827758048,0.69,0.456,1.66282715839846e-237,"1","GSTO1"
"ATP6V1F",5.42616467885103e-242,0.938199468641347,0.723,0.521,1.81982710999306e-237,"1","ATP6V1F"
"IL18",7.77035992407544e-241,0.443256868544376,0.339,0.103,2.60602331133642e-236,"1","IL18"
"OAS2",1.09598003060059e-240,0.609078919246693,0.428,0.159,3.67569782662825e-236,"1","OAS2"
"TGFBR1",5.72079447680146e-240,0.678370253894444,0.465,0.197,1.91864005162967e-235,"1","TGFBR1"
"ANPEP",2.70877110550946e-239,0.387294525020595,0.268,0.067,9.08467653365764e-235,"1","ANPEP"
"C12orf49",3.06804533703989e-239,0.644766971435894,0.41,0.158,1.02896104513644e-234,"1","C12orf49"
"COL3A1",9.1725372012361e-239,0.846589271368091,0.906,0.722,3.07628552655056e-234,"1","COL3A1"
"CXCR4",2.08554437383867e-237,0.713870251658172,0.567,0.278,6.99449872098012e-233,"1","CXCR4"
"SAMHD1",1.26002900870617e-236,0.688543902994498,0.659,0.363,4.22588528939875e-232,"1","SAMHD1"
"VIM",2.60169975315626e-235,0.586425062531589,0.996,0.977,8.72558063213545e-231,"1","VIM"
"DRAM1",1.08687129426699e-234,0.587687328439541,0.437,0.175,3.64514894671265e-230,"1","DRAM1"
"SOD21",3.12456346231888e-234,0.660539771899402,0.695,0.42,1.04791609399251e-229,"1","SOD2"
"NAGK",3.29542943084526e-234,0.734742094243396,0.658,0.404,1.10522112251688e-229,"1","NAGK"
"ICAM1",1.1774153444229e-233,0.632270711980956,0.51,0.228,3.94881558212553e-229,"1","ICAM1"
"TSPO",2.31594179976372e-233,0.812087968764506,0.794,0.627,7.76720560804756e-229,"1","TSPO"
"LGALS1",3.15602396761678e-233,0.555773696324513,0.976,0.883,1.05846731825931e-228,"1","LGALS1"
"GUSB",3.5212552763479e-233,0.731840968033939,0.545,0.277,1.18095859458156e-228,"1","GUSB"
"ITGA5",6.18476674539149e-233,0.588670364348213,0.441,0.172,2.0742470710694e-228,"1","ITGA5"
"COLGALT1",1.01143540418483e-231,0.755415492550277,0.656,0.396,3.3921520585551e-227,"1","COLGALT1"
"TCIRG1",1.22517344194545e-231,0.785836419478159,0.596,0.326,4.10898668959666e-227,"1","TCIRG1"
"RAP2B",3.78179062859046e-231,0.686340163855058,0.546,0.268,1.26833694101667e-226,"1","RAP2B"
"ABR",7.51874185138131e-229,0.608969086984393,0.465,0.198,2.52163564211626e-224,"1","ABR"
"HLA-DOA",4.76488065946355e-227,0.526110090296764,0.423,0.16,1.59804567557089e-222,"1","HLA-DOA"
"VAV1",2.59174313160166e-224,0.357454023606319,0.294,0.082,8.69218811476565e-220,"1","VAV1"
"DBI",1.71751050175119e-222,0.878522960682042,0.719,0.51,5.76018672077313e-218,"1","DBI"
"SLC31A1",2.5190184244433e-222,0.539994572829787,0.357,0.124,8.44828399189793e-218,"1","SLC31A1"
"SELPLG",2.97595890746341e-221,0.375069339271822,0.281,0.077,9.98077098385077e-217,"1","SELPLG"
"NABP1",2.65964685568334e-220,0.41078820979597,0.316,0.098,8.91992362459078e-216,"1","NABP1"
"OAS1",3.13657558721912e-220,0.667521143811599,0.484,0.22,1.05194472044155e-215,"1","OAS1"
"LTA4H",1.19531023069761e-219,1.06056347792407,0.612,0.399,4.00883145171364e-215,"1","LTA4H"
"COL1A1",1.86388817899222e-219,0.758380477791321,0.963,0.852,6.25110817470411e-215,"1","COL1A1"
"STK10",8.33871891209671e-218,0.426667598482451,0.356,0.121,2.79663954873899e-213,"1","STK10"
"FKBP15",2.10440783400387e-215,0.493764264819963,0.381,0.14,7.05776299368219e-211,"1","FKBP15"
"RGCC",1.92085812541477e-214,0.655887386297959,0.416,0.171,6.44217398101607e-210,"1","RGCC"
"EEPD1",2.23771155328012e-214,0.362734910624618,0.298,0.087,7.50483700739086e-210,"1","EEPD1"
"PIK3CD",2.44494638939728e-213,0.348321600764352,0.283,0.079,8.19986120076058e-209,"1","PIK3CD"
"CCL5",4.28576081435587e-212,0.583098242464353,0.423,0.164,1.43735846191867e-207,"1","CCL5"
"RAPGEF1",1.65465914488735e-210,0.650317375799992,0.5,0.243,5.54939584012318e-206,"1","RAPGEF1"
"RGS19",5.59992885372225e-210,0.43331355810059,0.358,0.126,1.87810413896137e-205,"1","RGS19"
"STAT1",9.45694076866128e-210,0.720055843720597,0.697,0.435,3.17166879499362e-205,"1","STAT1"
"ARPC1B",1.04116091828933e-207,0.653561547929822,0.784,0.581,3.49184548775874e-203,"1","ARPC1B"
"S100A10",3.73301652742551e-207,0.668240373400489,0.895,0.756,1.25197908296797e-202,"1","S100A10"
"SQSTM1",5.32273517086951e-206,0.614437113668992,0.877,0.782,1.78513892160621e-201,"1","SQSTM1"
"ARHGAP9",2.05657800300587e-205,0.317081634077272,0.255,0.068,6.89735130648109e-201,"1","ARHGAP9"
"GRAMD4",4.79822876151684e-205,0.418883083818005,0.323,0.106,1.60922996203752e-200,"1","GRAMD4"
"MMP19",2.06977721625561e-203,0.410395861208311,0.292,0.088,6.94161882787805e-199,"1","MMP19"
"EFHD2",5.00764264528583e-203,0.618258909135339,0.526,0.266,1.67946319037596e-198,"1","EFHD2"
"TIMP2",7.64613138684819e-203,0.527936277566495,0.91,0.769,2.56435954452115e-198,"1","TIMP2"
"BLOC1S2",9.45566389940445e-202,0.571257857982576,0.414,0.174,3.17124055858226e-197,"1","BLOC1S2"
"CEBPB",2.82698838370502e-201,0.852770899680195,0.778,0.618,9.4811536412699e-197,"1","CEBPB"
"PGD",9.97343429324537e-201,0.616215778561864,0.476,0.224,3.34489039326863e-196,"1","PGD"
"UAP1L1",2.4770214550587e-200,0.366150591221745,0.296,0.091,8.30743455597586e-196,"1","UAP1L1"
"RIN3",5.51282658341498e-200,0.460699110048781,0.391,0.15,1.84889177954572e-195,"1","RIN3"
"H2AFY",2.82957529349926e-199,0.734495637057461,0.652,0.422,9.48982961933782e-195,"1","H2AFY"
"SFRP2",2.66888253651512e-198,0.53661745117959,0.454,0.183,8.95089825096441e-194,"1","SFRP2"
"IGHG2",1.61169363906286e-197,0.911739676218474,0.406,0.158,5.40529812668902e-193,"1","IGHG2"
"APLP2",1.86489550102357e-196,0.825548515986874,0.859,0.738,6.25448653133286e-192,"1","APLP2"
"PFN1",4.55780403295479e-195,0.502989636481531,0.932,0.887,1.52859631657238e-190,"1","PFN1"
"RAB32",3.00428805339765e-194,0.540055959280549,0.451,0.202,1.0075781273485e-189,"1","RAB32"
"COLEC12",4.10001623819852e-194,0.402327618225781,0.336,0.114,1.37506344596702e-189,"1","COLEC12"
"PLAU",1.35600557735661e-193,0.570724890092998,0.482,0.221,4.54777150533859e-189,"1","PLAU"
"MAN1A1",7.308686163034e-193,0.467357374882786,0.426,0.177,2.45118716535834e-188,"1","MAN1A1"
"MYO9B",8.54955559808813e-193,0.655024912396814,0.628,0.383,2.8673499564868e-188,"1","MYO9B"
"SDC3",1.19389497342019e-192,0.554093795082172,0.45,0.199,4.00408496185662e-188,"1","SDC3"
"GPR137B",2.25753673556876e-191,0.460130533896521,0.377,0.146,7.57132670375051e-187,"1","GPR137B"
"ATOX1",1.98505321439217e-189,0.679334634511054,0.728,0.536,6.65747147042846e-185,"1","ATOX1"
"VAT1",5.05475062088812e-189,0.687222903252282,0.696,0.469,1.69526226323346e-184,"1","VAT1"
"TMEM51",2.0118681839941e-188,0.430177311867408,0.327,0.114,6.74740351547943e-184,"1","TMEM51"
"SLC1A3",2.30424800506051e-188,0.503575083198354,0.4,0.165,7.72798695937195e-184,"1","SLC1A3"
"CD58",8.87588083586511e-188,0.380181193434681,0.294,0.094,2.97679291473244e-183,"1","CD58"
"RAB20",1.07342852978644e-187,0.455833607032327,0.347,0.129,3.60006460319777e-183,"1","RAB20"
"CORO1A",1.24825731233961e-187,0.517112397356664,0.48,0.217,4.18640537412459e-183,"1","CORO1A"
"PREX1",5.21375884010394e-187,0.445926944468334,0.386,0.152,1.74859043979406e-182,"1","PREX1"
"UGCG",1.03334103484446e-185,0.554103671007259,0.449,0.21,3.46561916266135e-181,"1","UGCG"
"CD99",1.57376287876781e-185,0.63074627293655,0.79,0.623,5.27808594281147e-181,"1","CD99"
"SH2B3",1.73552496298312e-185,0.367628114791077,0.313,0.105,5.82060362085279e-181,"1","SH2B3"
"IQGAP2",3.86753143640026e-183,0.362776301687636,0.29,0.093,1.29709269313992e-178,"1","IQGAP2"
"CASP1",3.51725573349921e-181,0.35933636744776,0.315,0.108,1.17961722790096e-176,"1","CASP1"
"ZEB2",5.55673813868593e-181,0.415630619884718,0.423,0.175,1.86361883695249e-176,"1","ZEB2"
"PPP1R18",1.51295889368759e-180,0.487291438764849,0.457,0.207,5.07416153764945e-176,"1","PPP1R18"
"RAB31",1.22189120371636e-179,0.514060678442351,0.528,0.262,4.09797871902394e-175,"1","RAB31"
"THBS2",2.37875350750124e-179,0.519125254493785,0.564,0.281,7.97786351345766e-175,"1","THBS2"
"PLXND1",2.94071806595985e-179,0.586818946803668,0.592,0.339,9.86258024961615e-175,"1","PLXND1"
"SMCO4",4.85495796709675e-179,0.387374323756429,0.331,0.121,1.62825580300491e-174,"1","SMCO4"
"PLEKHO1",6.00328960774565e-179,0.58194233815489,0.558,0.296,2.01338326864574e-174,"1","PLEKHO1"
"MSN",1.8855860173941e-177,0.573004612008699,0.688,0.442,6.32387838513634e-173,"1","MSN"
"SULF1",3.08278575409196e-177,0.515613032908975,0.464,0.213,1.03390468620736e-172,"1","SULF1"
"ARHGAP45",1.06803458756657e-176,0.380476624168138,0.307,0.105,3.58197439978076e-172,"1","ARHGAP45"
"GPX4",1.83534413245916e-176,0.553091205277088,0.875,0.776,6.15537715144154e-172,"1","GPX4"
"IFNGR1",2.0748877113155e-175,0.592448089031324,0.528,0.289,6.95875840620992e-171,"1","IFNGR1"
"SLC2A3",1.62518008107418e-174,0.503566554398617,0.337,0.126,5.4505289559066e-170,"1","SLC2A3"
"EPSTI1",4.11620146206151e-174,0.417476459228654,0.36,0.139,1.38049164634619e-169,"1","EPSTI1"
"RNF13",1.04976478903314e-173,0.566912067420637,0.467,0.23,3.52070114945935e-169,"1","RNF13"
"DPYD",1.09794695618493e-173,0.311314314850453,0.284,0.091,3.68229450165302e-169,"1","DPYD"
"MYO5A",1.60193086954586e-172,0.380137873139789,0.307,0.107,5.3725557502829e-168,"1","MYO5A"
"AP1S2",5.49830099781507e-172,0.462477537555781,0.41,0.175,1.84402018864722e-167,"1","AP1S2"
"CXCL9",5.83765837612986e-172,0.575840406777126,0.298,0.102,1.95783386618643e-167,"1","CXCL9"
"IGHGP",6.95654598738433e-172,0.83510490051279,0.442,0.194,2.33308639324896e-167,"1","IGHGP"
"FMNL1",8.06492815347708e-172,0.380307202642772,0.343,0.13,2.70481560411314e-167,"1","FMNL1"
"TRPM2",9.1187313510232e-172,0.313672945625068,0.261,0.08,3.05824012050616e-167,"1","TRPM2"
"SERPINE1",1.43540616807886e-171,0.416220501200968,0.29,0.097,4.81406520650289e-167,"1","SERPINE1"
"TRBC2",3.77996607186231e-171,0.47272727653701,0.355,0.137,1.26772502118118e-166,"1","TRBC2"
"CCDC88A",9.06675667588026e-171,0.472400811033974,0.386,0.159,3.04080885395672e-166,"1","CCDC88A"
"OGFRL1",1.88062624902837e-170,0.398427997815698,0.359,0.142,6.30724431399135e-166,"1","OGFRL1"
"AKR1A1",7.35660654722067e-170,0.646596611398433,0.664,0.462,2.46725870380687e-165,"1","AKR1A1"
"ALDH2",7.77951055640456e-170,0.696270671433182,0.56,0.34,2.60909225040696e-165,"1","ALDH2"
"TPST2",1.86744096467332e-169,0.437492049134204,0.394,0.167,6.26302350732137e-165,"1","TPST2"
"SLC38A6",5.14787996113164e-169,0.375034318384854,0.311,0.112,1.72649598136433e-164,"1","SLC38A6"
"TRBC1",1.13988495528641e-168,0.413466123359025,0.284,0.095,3.82294616303956e-164,"1","TRBC1"
"WARS",4.3198388602928e-168,0.588951882103275,0.622,0.381,1.448787556965e-163,"1","WARS"
"SPARC",8.55818712087105e-167,0.625365083099349,0.927,0.808,2.87024479659773e-162,"1","SPARC"
"AP2S1",4.87558588449357e-166,0.602353565531573,0.637,0.424,1.63517399394145e-161,"1","AP2S1"
"MX1",1.1859531793192e-165,0.66347754726171,0.576,0.338,3.97744977280074e-161,"1","MX1"
"CSTA",4.22232989361318e-165,0.38197763780263,0.327,0.121,1.41608499971999e-160,"1","CSTA"
"SLC25A19",5.46076088429116e-165,0.347578957197274,0.282,0.096,1.83142998537357e-160,"1","SLC25A19"
"TDRD3",1.98805450487848e-164,0.404817071819936,0.343,0.136,6.66753719846144e-160,"1","TDRD3"
"ATP6AP1",8.71728406891491e-164,0.643153713700472,0.69,0.499,2.92360273103268e-159,"1","ATP6AP1"
"MZB1",1.11239749963436e-163,0.592344407172031,0.393,0.164,3.73075873427371e-159,"1","MZB1"
"TAPBP",5.53549372865395e-163,0.54793502731677,0.825,0.68,1.85649388671596e-158,"1","TAPBP"
"OAS3",1.09604926322482e-160,0.432888545910772,0.353,0.142,3.67593001900339e-156,"1","OAS3"
"FCHO2",1.22337664871426e-159,0.422624345725127,0.372,0.156,4.10296060445789e-155,"1","FCHO2"
"ADCY7",3.7791250502106e-159,0.351682594641443,0.339,0.132,1.26744295933963e-154,"1","ADCY7"
"TMEM37",5.73798309421488e-159,0.30452851312329,0.253,0.08,1.92440477013779e-154,"1","TMEM37"
"SNTB1",8.16192119984018e-159,0.355992027666054,0.282,0.099,2.7373451320024e-154,"1","SNTB1"
"CAP1",1.38363427620278e-158,0.604562600889194,0.668,0.459,4.64043263552887e-154,"1","CAP1"
"ENO1",1.76759083554768e-158,0.559309771258945,0.87,0.777,5.9281461442598e-154,"1","ENO1"
"VAC14",9.72656074296044e-158,0.450694655629418,0.4,0.181,3.26209394197407e-153,"1","VAC14"
"P4HB",1.03073226667819e-156,0.49143578479374,0.891,0.805,3.4568698759853e-152,"1","P4HB"
"IL16",1.00151026488879e-155,0.294908168351234,0.273,0.092,3.35886512638402e-151,"1","IL16"
"TMC8",4.43916231800897e-155,0.2950135960478,0.252,0.081,1.48880625821385e-150,"1","TMC8"
"CLEC2B",5.4703459722305e-155,0.365565706367714,0.357,0.144,1.83464463216666e-150,"1","CLEC2B"
"OSTM1",7.54895319052784e-155,0.38668214729594,0.341,0.137,2.53176792103923e-150,"1","OSTM1"
"RGS1",5.31463425912811e-154,0.402431218676497,0.305,0.114,1.78242203782639e-149,"1","RGS1"
"IL17RA",9.17333372809588e-153,0.379454546487243,0.333,0.132,3.0765526657288e-148,"1","IL17RA"
"IFNGR2",1.2550085002726e-152,0.613501317085846,0.604,0.395,4.20904750821423e-148,"1","IFNGR2"
"NFKBIE",3.3012062078413e-152,0.331417810683942,0.303,0.112,1.10715853798581e-147,"1","NFKBIE"
"CLN8",3.60507719756736e-151,0.304861007883575,0.25,0.082,1.20907079052014e-146,"1","CLN8"
"GALNS",5.93496716809603e-151,0.412058945761333,0.353,0.151,1.99046928883605e-146,"1","GALNS"
"FAM20C",3.41752785314652e-150,0.559872858007277,0.524,0.295,1.14617049138828e-145,"1","FAM20C"
"PHACTR1",3.98121687676217e-150,0.298709801087988,0.256,0.085,1.3352205161285e-145,"1","PHACTR1"
"PRCP",5.07154549151854e-150,0.543185114658652,0.557,0.333,1.70089492694549e-145,"1","PRCP"
"NAGA",1.78121064796344e-149,0.386457063959707,0.373,0.161,5.97382427113979e-145,"1","NAGA"
"GIMAP4",4.46598339209418e-149,0.348790825062066,0.278,0.097,1.49780151004055e-144,"1","GIMAP4"
"TFRC",6.38673761794293e-149,0.649720078861641,0.42,0.217,2.1419840623057e-144,"1","TFRC"
"IGF2R",3.06019962957382e-148,0.542934415653795,0.521,0.297,1.02632975176647e-143,"1","IGF2R"
"SYK",3.40859111015345e-147,0.458859091057617,0.436,0.216,1.14317328652326e-142,"1","SYK"
"NECAP2",6.38956359059271e-146,0.477487439645689,0.458,0.236,2.14293183701298e-141,"1","NECAP2"
"PYCARD",5.43645201745249e-145,0.43840438248147,0.467,0.237,1.82327727761321e-140,"1","PYCARD"
"LRPAP1",8.07686651881592e-145,0.621659340099354,0.71,0.553,2.70881949308048e-140,"1","LRPAP1"
"FGL2",2.09856374267326e-144,0.439740512595462,0.347,0.144,7.03816308017759e-140,"1","FGL2"
"FUOM",1.56971033045386e-143,0.331373608428031,0.273,0.098,5.26449450627616e-139,"1","FUOM"
"RASSF2",1.87367177798315e-143,0.29155106187433,0.289,0.106,6.28392040899987e-139,"1","RASSF2"
"GRK3",2.44054184571719e-143,0.325374789988,0.281,0.103,8.18508924216632e-139,"1","GRK3"
"RASGEF1B",1.21633697043793e-142,0.347564491338983,0.279,0.103,4.07935093145474e-138,"1","RASGEF1B"
"EGR2",6.80454775527616e-142,0.349750815225396,0.263,0.093,2.28210922616452e-137,"1","EGR2"
"ARPC5",3.16986716212133e-141,0.535824562538482,0.752,0.585,1.06311004883225e-136,"1","ARPC5"
"LAP3",7.21440805197827e-141,0.538944492008712,0.562,0.346,2.41956817247247e-136,"1","LAP3"
"MT2A",1.00070785055861e-140,0.618879972941643,0.806,0.666,3.35617398920348e-136,"1","MT2A"
"BID",2.2997361682778e-140,0.382601262506651,0.33,0.138,7.7128551611701e-136,"1","BID"
